Time,header.seq,header.frame_id,child_frame_id,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1614051031.7863379,0,odom,camera_link,3.1073872491230293e-06,-5.750731197735031e-07,-2.6177224813379474e-26,-8.364031941563835e-35,-6.962863382986045e-34,-3.497325527239243e-05,0.9999999993884358,0.0004807973177185356,-8.901404199129285e-05,-4.168183243268691e-23
1614051031.9470134,1,odom,camera_link,0.00016273440396651282,-1.1153947167382808e-05,2.748333063925573e-25,4.787322251902782e-33,6.595731858316434e-32,5.1273219764269406e-05,0.9999999986855285,0.0033940617645576558,-0.0002349128890179821,1.6333033884229302e-22
1614051032.1504304,2,odom,camera_link,0.0007780974586743907,-0.0002334745225852423,2.0633935584532013e-26,3.21495304934051e-33,1.1559293606356355e-32,0.00011844512287430018,0.9999999929853765,0.00736661357618842,-0.0020344015226012157,2.2069868220090102e-23
1614051032.4390588,3,odom,camera_link,0.0016391336270254989,-0.00035846225742990897,2.1783781899178035e-26,1.3949114801266233e-32,3.959184095236141e-32,-8.420157204335778e-05,0.9999999964550477,0.010751467391205402,-0.003673838989339063,2.4182865051946563e-24
1614051032.73324,4,odom,camera_link,0.002245684245037048,-0.0008925257589885493,7.798945012003766e-26,1.886047813577985e-32,5.957570706490352e-32,0.00011878839881675534,0.9999999929446581,0.010676572261149861,-0.0033808283442565558,9.711895477172471e-23
1614051032.9575374,5,odom,camera_link,0.000935561115020808,-0.00045380033320091285,2.760432405547454e-26,4.377073461917395e-33,1.5517841083769617e-32,0.00011928972511794304,0.9999999928849808,0.008741418859413121,-0.0024705867349043465,3.8710082086887213e-23
1614051033.2258253,6,odom,camera_link,0.0010702856701880646,-0.0007536788772100969,2.7171559175704145e-25,4.592761848312783e-32,1.8999215427304844e-31,3.737305534015714e-05,0.9999999993016274,0.009369238234011758,-0.0022671943324418208,8.406743189744655e-23
1614051033.5776634,7,odom,camera_link,0.002152424361445888,-0.0009126108779548398,-2.754312014594154e-26,-6.147480665566334e-33,-2.2074918483666299e-32,-8.880860688217482e-05,0.9999999960565157,0.012081604489562338,-0.0033435942785902564,-3.6325176742906864e-23
1614051033.8680077,8,odom,camera_link,0.0016364475746292596,-0.0006237875526255531,-1.973477356110875e-26,-3.76627745998797e-33,-1.1550356902407028e-32,-6.680842181519924e-05,0.9999999977683174,0.010353772299360362,-0.0033768314869776182,-2.8826649283873376e-23
1614051034.0871983,9,odom,camera_link,0.0012465180406250615,-0.0005399209073496153,1.14918759780656e-25,1.849152917380529e-32,6.172090914382801e-32,3.062261167415558e-05,0.9999999995311278,0.007932700974740222,-0.002364161113014143,1.5291869279441584e-22
1614051034.231111,10,odom,camera_link,0.000772181397978404,-0.0005119814275238009,2.3286064721133973e-25,3.0171500844394575e-32,8.915317306678609e-32,2.888387807296681e-05,0.9999999995828608,0.0054948778830125064,-0.0018473140726445636,2.9605500632073994e-22
1614051034.3816926,11,odom,camera_link,0.0010613852881053488,-0.0003998730467417456,7.554181492738219e-26,9.708047741973262e-33,2.9891224966408635e-32,0.00015131441344057078,0.999999988551974,0.005869840973957459,-0.0018908382352540406,1.0028525023671533e-22
1614051034.640531,12,odom,camera_link,0.00134793838301635,0.0006540748043606374,1.8516458900405004e-25,3.663022259234035e-32,1.2321597665523425e-31,-8.634220087395199e-05,0.9999999962725121,0.0088807221147313,-0.0026104654658417204,7.30076115681072e-23
1614051034.8010812,13,odom,camera_link,0.0006118933042450783,0.0007062448540179276,-6.456869658939685e-26,-7.695920731022561e-33,-2.650239486322335e-32,5.6767495019615834e-05,0.9999999983887258,0.005758206203770359,-0.0016599730778665458,-7.862323326832486e-23
1614051034.9351535,14,odom,camera_link,0.0006416917614997722,0.000693716962910466,3.390236880437723e-26,3.0062612826730453e-33,1.034032732116298e-32,9.461595160729493e-05,0.9999999955239108,0.005813005787510572,-0.0017109518880518856,5.806374191743564e-23
1614051035.107971,15,odom,camera_link,0.00024813155870193185,0.000451018842238323,4.055605908377932e-26,5.3505408115182285e-33,1.78306121669238e-32,-7.722719149400767e-05,0.9999999970179805,0.005881462337261529,-0.0017558136137094484,4.643557631379333e-23
1614051035.2506285,16,odom,camera_link,0.0007231780372893103,0.0003847696146169144,-9.531753850504646e-26,-1.2820671326370524e-32,-3.5216407865616766e-32,-9.299902303270702e-05,0.9999999956755908,0.00536860783056877,-0.0019455121250744087,-1.222712003245173e-22
1614051035.5002227,17,odom,camera_link,0.0014721537478684047,0.000166839823710398,-9.445792929532777e-26,-1.7446382890702712e-32,-5.744412689430528e-32,-5.155435618896623e-05,0.9999999986710741,0.008807176889942817,-0.0026550035293460453,-1.2198236236360232e-22
1614051035.824077,18,odom,camera_link,0.0021051192538913926,-0.00012524358289504165,-3.086089498420589e-26,-6.351346136817305e-33,-2.5979854006902266e-32,0.000494939365820673,0.9999998775175046,0.011053156502859022,-0.0027246584429468724,-3.7904662922423714e-23
1614051035.9708238,19,odom,camera_link,0.0003514323099957386,-0.0011753447048894207,-4.489272814549662e-26,-5.0806151302456164e-33,-1.823199496267919e-32,0.0001424348008023769,0.9999999898561637,0.0058943271658373824,-0.0016154902040356948,-5.695493693509861e-23
1614051036.1725698,20,odom,camera_link,0.000721561716947017,-0.001323695009990384,-1.6282438383020994e-25,-2.836622835149853e-32,-8.541599858262829e-32,-0.0001905589463014542,0.9999999818436438,0.007641556494157427,-0.0025033026969718108,-2.093564217654475e-22
